CIP6 ID,CIP6,Year,Completions
260206,Molecular Biophysics,2024,0.0
260207,Structural Biology,2012,2.0
260207,Structural Biology,2013,2.0
260207,Structural Biology,2014,2.0
260207,Structural Biology,2015,1.0
260207,Structural Biology,2016,3.0
260207,Structural Biology,2017,1.0
260207,Structural Biology,2018,0.0
260207,Structural Biology,2019,3.0
260207,Structural Biology,2020,3.0
260207,Structural Biology,2021,4.0
260207,Structural Biology,2022,0.0
260207,Structural Biology,2023,1.0
260207,Structural Biology,2024,0.0
260209,Radiation Biology,2012,9.0
260209,Radiation Biology,2013,10.0
260209,Radiation Biology,2014,8.0
260209,Radiation Biology,2015,11.0
260209,Radiation Biology,2016,6.0
260209,Radiation Biology,2017,9.0
260209,Radiation Biology,2018,10.0
260209,Radiation Biology,2019,10.0
260209,Radiation Biology,2020,12.0
260209,Radiation Biology,2021,8.0
260209,Radiation Biology,2022,13.0
260209,Radiation Biology,2023,9.0
260209,Radiation Biology,2024,3.0
260210,Biochemistry & Molecular Biology,2012,70.0
260210,Biochemistry & Molecular Biology,2013,76.0
260210,Biochemistry & Molecular Biology,2014,97.0
260210,Biochemistry & Molecular Biology,2015,56.0
260210,Biochemistry & Molecular Biology,2016,63.0
260210,Biochemistry & Molecular Biology,2017,115.0
260210,Biochemistry & Molecular Biology,2018,125.0
260210,Biochemistry & Molecular Biology,2019,116.0
260210,Biochemistry & Molecular Biology,2020,117.0
260210,Biochemistry & Molecular Biology,2021,156.0
260210,Biochemistry & Molecular Biology,2022,179.0
260210,Biochemistry & Molecular Biology,2023,199.0
260210,Biochemistry & Molecular Biology,2024,170.0
260299,"Other Biochemistry, Biophysics, & Molecular Biology",2012,3.0
260299,"Other Biochemistry, Biophysics, & Molecular Biology",2013,5.0
260299,"Other Biochemistry, Biophysics, & Molecular Biology",2014,5.0
260299,"Other Biochemistry, Biophysics, & Molecular Biology",2015,11.0
260299,"Other Biochemistry, Biophysics, & Molecular Biology",2016,4.0
260299,"Other Biochemistry, Biophysics, & Molecular Biology",2017,10.0
260299,"Other Biochemistry, Biophysics, & Molecular Biology",2018,22.0
260299,"Other Biochemistry, Biophysics, & Molecular Biology",2019,19.0
260299,"Other Biochemistry, Biophysics, & Molecular Biology",2020,16.0
260299,"Other Biochemistry, Biophysics, & Molecular Biology",2021,22.0
260299,"Other Biochemistry, Biophysics, & Molecular Biology",2022,28.0
260299,"Other Biochemistry, Biophysics, & Molecular Biology",2023,29.0
260299,"Other Biochemistry, Biophysics, & Molecular Biology",2024,36.0
260301,Botany & Plant Biology,2012,95.0
260301,Botany & Plant Biology,2013,86.0
260301,Botany & Plant Biology,2014,87.0
260301,Botany & Plant Biology,2015,85.0
260301,Botany & Plant Biology,2016,80.0
260301,Botany & Plant Biology,2017,81.0
260301,Botany & Plant Biology,2018,93.0
260301,Botany & Plant Biology,2019,85.0
260301,Botany & Plant Biology,2020,77.0
260301,Botany & Plant Biology,2021,73.0
260301,Botany & Plant Biology,2022,78.0
260301,Botany & Plant Biology,2023,85.0
260301,Botany & Plant Biology,2024,88.0
260305,Plant Pathology,2012,67.0
260305,Plant Pathology,2013,69.0
260305,Plant Pathology,2014,74.0
260305,Plant Pathology,2015,78.0
260305,Plant Pathology,2016,69.0
260305,Plant Pathology,2017,77.0
260305,Plant Pathology,2018,68.0
260305,Plant Pathology,2019,63.0
260305,Plant Pathology,2020,67.0
260305,Plant Pathology,2021,67.0
260305,Plant Pathology,2022,74.0
260305,Plant Pathology,2023,59.0
260305,Plant Pathology,2024,72.0
260307,Plant Physiology,2012,2.0
260307,Plant Physiology,2013,1.0
260307,Plant Physiology,2014,3.0
260307,Plant Physiology,2015,2.0
260307,Plant Physiology,2016,2.0
260307,Plant Physiology,2017,5.0
260307,Plant Physiology,2018,5.0
260307,Plant Physiology,2019,4.0
260307,Plant Physiology,2020,1.0
260307,Plant Physiology,2021,2.0
260307,Plant Physiology,2022,2.0
260307,Plant Physiology,2023,2.0
260307,Plant Physiology,2024,2.0
260308,Plant Molecular Biology,2012,1.0
260308,Plant Molecular Biology,2013,3.0
260308,Plant Molecular Biology,2014,0.0
260308,Plant Molecular Biology,2015,0.0
260308,Plant Molecular Biology,2016,1.0
260308,Plant Molecular Biology,2017,0.0
260308,Plant Molecular Biology,2018,2.0
260308,Plant Molecular Biology,2019,0.0
260308,Plant Molecular Biology,2020,0.0
260308,Plant Molecular Biology,2021,0.0
260308,Plant Molecular Biology,2022,0.0
260308,Plant Molecular Biology,2023,0.0
260308,Plant Molecular Biology,2024,1.0
260399,Other Botany & Plant Biology,2012,10.0
260399,Other Botany & Plant Biology,2013,15.0
260399,Other Botany & Plant Biology,2014,9.0
260399,Other Botany & Plant Biology,2015,11.0
260399,Other Botany & Plant Biology,2016,12.0
260399,Other Botany & Plant Biology,2017,14.0
260399,Other Botany & Plant Biology,2018,8.0
260399,Other Botany & Plant Biology,2019,12.0
260399,Other Botany & Plant Biology,2020,10.0
260399,Other Botany & Plant Biology,2021,16.0
260399,Other Botany & Plant Biology,2022,14.0
260399,Other Botany & Plant Biology,2023,25.0
260399,Other Botany & Plant Biology,2024,15.0
260401,Cellular Biology & Histology,2012,47.0
260401,Cellular Biology & Histology,2013,25.0
260401,Cellular Biology & Histology,2014,46.0
260401,Cellular Biology & Histology,2015,25.0
260401,Cellular Biology & Histology,2016,31.0
260401,Cellular Biology & Histology,2017,38.0
260401,Cellular Biology & Histology,2018,45.0
260401,Cellular Biology & Histology,2019,75.0
260401,Cellular Biology & Histology,2020,36.0
260401,Cellular Biology & Histology,2021,31.0
260401,Cellular Biology & Histology,2022,48.0
260401,Cellular Biology & Histology,2023,29.0
260401,Cellular Biology & Histology,2024,41.0
260403,Anatomy,2012,103.0
260403,Anatomy,2013,128.0
260403,Anatomy,2014,142.0
260403,Anatomy,2015,169.0
260403,Anatomy,2016,184.0
260403,Anatomy,2017,211.0
260403,Anatomy,2018,235.0
260403,Anatomy,2019,256.0
260403,Anatomy,2020,250.0
260403,Anatomy,2021,271.0
260403,Anatomy,2022,225.0
260403,Anatomy,2023,210.0
260403,Anatomy,2024,168.0
260404,Developmental Biology & Embryology,2012,28.0
260404,Developmental Biology & Embryology,2013,22.0
260404,Developmental Biology & Embryology,2014,29.0
260404,Developmental Biology & Embryology,2015,28.0
260404,Developmental Biology & Embryology,2016,3.0
260404,Developmental Biology & Embryology,2017,1.0
260404,Developmental Biology & Embryology,2018,5.0
260404,Developmental Biology & Embryology,2019,8.0
260404,Developmental Biology & Embryology,2020,5.0
260404,Developmental Biology & Embryology,2021,7.0
260404,Developmental Biology & Embryology,2022,9.0
260404,Developmental Biology & Embryology,2023,11.0
260404,Developmental Biology & Embryology,2024,8.0
260406,Cellular & Molecular Biology,2012,201.0
260406,Cellular & Molecular Biology,2013,181.0
260406,Cellular & Molecular Biology,2014,193.0
260406,Cellular & Molecular Biology,2015,203.0
260406,Cellular & Molecular Biology,2016,209.0
260406,Cellular & Molecular Biology,2017,208.0
260406,Cellular & Molecular Biology,2018,194.0
260406,Cellular & Molecular Biology,2019,213.0
260406,Cellular & Molecular Biology,2020,203.0
260406,Cellular & Molecular Biology,2021,242.0
260406,Cellular & Molecular Biology,2022,259.0
260406,Cellular & Molecular Biology,2023,271.0
260406,Cellular & Molecular Biology,2024,310.0
260407,Cell Biology & Anatomy,2012,10.0
260407,Cell Biology & Anatomy,2013,8.0
260407,Cell Biology & Anatomy,2014,10.0
260407,Cell Biology & Anatomy,2015,27.0
260407,Cell Biology & Anatomy,2016,32.0
260407,Cell Biology & Anatomy,2017,36.0
260407,Cell Biology & Anatomy,2018,34.0
260407,Cell Biology & Anatomy,2019,44.0
260407,Cell Biology & Anatomy,2020,55.0
260407,Cell Biology & Anatomy,2021,34.0
260407,Cell Biology & Anatomy,2022,55.0
260407,Cell Biology & Anatomy,2023,73.0
260407,Cell Biology & Anatomy,2024,51.0
260499,Other Cellular Biology & Anatomical Sciences,2012,121.0
260499,Other Cellular Biology & Anatomical Sciences,2013,104.0
260499,Other Cellular Biology & Anatomical Sciences,2014,105.0
260499,Other Cellular Biology & Anatomical Sciences,2015,132.0
260499,Other Cellular Biology & Anatomical Sciences,2016,136.0
260499,Other Cellular Biology & Anatomical Sciences,2017,150.0
260499,Other Cellular Biology & Anatomical Sciences,2018,144.0
260499,Other Cellular Biology & Anatomical Sciences,2019,103.0
260499,Other Cellular Biology & Anatomical Sciences,2020,103.0
260499,Other Cellular Biology & Anatomical Sciences,2021,96.0
260499,Other Cellular Biology & Anatomical Sciences,2022,95.0
260499,Other Cellular Biology & Anatomical Sciences,2023,109.0
260499,Other Cellular Biology & Anatomical Sciences,2024,82.0
260502,General Microbiology,2012,171.0
260502,General Microbiology,2013,147.0
260502,General Microbiology,2014,185.0
260502,General Microbiology,2015,202.0
260502,General Microbiology,2016,215.0
260502,General Microbiology,2017,175.0
260502,General Microbiology,2018,183.0
260502,General Microbiology,2019,200.0
260502,General Microbiology,2020,199.0
260502,General Microbiology,2021,177.0
260502,General Microbiology,2022,206.0
260502,General Microbiology,2023,233.0
260502,General Microbiology,2024,232.0
260503,Medical Microbiology & Bacteriology,2012,135.0
260503,Medical Microbiology & Bacteriology,2013,140.0
260503,Medical Microbiology & Bacteriology,2014,152.0
260503,Medical Microbiology & Bacteriology,2015,172.0
260503,Medical Microbiology & Bacteriology,2016,138.0
260503,Medical Microbiology & Bacteriology,2017,158.0
260503,Medical Microbiology & Bacteriology,2018,206.0
260503,Medical Microbiology & Bacteriology,2019,227.0
260503,Medical Microbiology & Bacteriology,2020,278.0
260503,Medical Microbiology & Bacteriology,2021,240.0
260503,Medical Microbiology & Bacteriology,2022,336.0
260503,Medical Microbiology & Bacteriology,2023,419.0
260503,Medical Microbiology & Bacteriology,2024,373.0
260504,Virology,2012,0.0
260504,Virology,2013,0.0
260504,Virology,2014,0.0
260504,Virology,2015,2.0
260504,Virology,2016,1.0
260504,Virology,2017,2.0
260504,Virology,2018,1.0
260504,Virology,2019,16.0
260504,Virology,2020,7.0
260504,Virology,2021,0.0
260504,Virology,2022,0.0
260504,Virology,2023,1.0
260504,Virology,2024,1.0
260505,Parasitology,2012,3.0
260505,Parasitology,2013,0.0
260505,Parasitology,2014,1.0
260505,Parasitology,2015,5.0
260505,Parasitology,2016,0.0
260505,Parasitology,2017,0.0
260505,Parasitology,2018,0.0
260505,Parasitology,2019,5.0
260505,Parasitology,2020,5.0
260505,Parasitology,2021,5.0
260505,Parasitology,2022,2.0
260505,Parasitology,2023,11.0
260505,Parasitology,2024,4.0
260507,Immunology,2012,23.0
260507,Immunology,2013,27.0
260507,Immunology,2014,39.0
260507,Immunology,2015,53.0
260507,Immunology,2016,81.0
260507,Immunology,2017,56.0
260507,Immunology,2018,90.0
260507,Immunology,2019,55.0
260507,Immunology,2020,37.0
260507,Immunology,2021,60.0
260507,Immunology,2022,43.0
260507,Immunology,2023,49.0
260507,Immunology,2024,26.0
260508,Microbiology & Immunology,2012,31.0
260508,Microbiology & Immunology,2013,46.0
260508,Microbiology & Immunology,2014,33.0
260508,Microbiology & Immunology,2015,41.0
260508,Microbiology & Immunology,2016,58.0
260508,Microbiology & Immunology,2017,68.0
260508,Microbiology & Immunology,2018,74.0
260508,Microbiology & Immunology,2019,81.0
260508,Microbiology & Immunology,2020,99.0
260508,Microbiology & Immunology,2021,108.0
260508,Microbiology & Immunology,2022,104.0
260508,Microbiology & Immunology,2023,120.0
260508,Microbiology & Immunology,2024,129.0
260509,Infectious Disease And Global Health,2021,11.0
260509,Infectious Disease And Global Health,2022,58.0
260509,Infectious Disease And Global Health,2023,132.0
260509,Infectious Disease And Global Health,2024,146.0
260599,Other Microbiological Science & Immunology,2012,26.0
260599,Other Microbiological Science & Immunology,2013,39.0
260599,Other Microbiological Science & Immunology,2014,55.0
260599,Other Microbiological Science & Immunology,2015,35.0
260599,Other Microbiological Science & Immunology,2016,34.0
260599,Other Microbiological Science & Immunology,2017,32.0
260599,Other Microbiological Science & Immunology,2018,37.0
260599,Other Microbiological Science & Immunology,2019,33.0
260599,Other Microbiological Science & Immunology,2020,24.0
260599,Other Microbiological Science & Immunology,2021,30.0
260599,Other Microbiological Science & Immunology,2022,22.0
260599,Other Microbiological Science & Immunology,2023,33.0
260599,Other Microbiological Science & Immunology,2024,33.0
260701,Zoology,2012,133.0
260701,Zoology,2013,171.0
260701,Zoology,2014,179.0
260701,Zoology,2015,167.0
260701,Zoology,2016,215.0
260701,Zoology,2017,119.0
260701,Zoology,2018,87.0
260701,Zoology,2019,100.0
260701,Zoology,2020,84.0
260701,Zoology,2021,81.0
260701,Zoology,2022,82.0
260701,Zoology,2023,88.0
260701,Zoology,2024,75.0
260702,Entomology,2012,120.0
260702,Entomology,2013,145.0
260702,Entomology,2014,170.0
260702,Entomology,2015,146.0
260702,Entomology,2016,160.0
260702,Entomology,2017,150.0
260702,Entomology,2018,137.0
260702,Entomology,2019,122.0
260702,Entomology,2020,153.0
260702,Entomology,2021,142.0
260702,Entomology,2022,149.0
260702,Entomology,2023,168.0
260702,Entomology,2024,147.0
260707,Animal Physiology,2012,74.0
260707,Animal Physiology,2013,67.0
260707,Animal Physiology,2014,59.0
260707,Animal Physiology,2015,63.0
260707,Animal Physiology,2016,81.0
260707,Animal Physiology,2017,86.0
260707,Animal Physiology,2018,30.0
260707,Animal Physiology,2019,7.0
260707,Animal Physiology,2020,9.0
260707,Animal Physiology,2021,8.0
260707,Animal Physiology,2022,20.0
260707,Animal Physiology,2023,16.0
260707,Animal Physiology,2024,14.0
260708,Animal Behavior & Ethology,2012,5.0
260708,Animal Behavior & Ethology,2013,5.0
260708,Animal Behavior & Ethology,2014,6.0
260708,Animal Behavior & Ethology,2015,25.0
260708,Animal Behavior & Ethology,2016,18.0
260708,Animal Behavior & Ethology,2017,24.0
